employee_number,transaction_date,effective_date,employee_status_code,employee_type_code,fullpart_time_code,scheduled_fte,job_code,job_family_code,company_code,location_code,org_1_code,org_2_code,last_hire_date,seniority_date,date_in_job,termination_date,termination_reason_code,termination_type_code,salaryhourly_code,earning_group_code,pay_group_code,supervisor_employee_number,orglvl1reportcategory
100058,2018-02-23,2018-02-23,A,RFT,F,1.0,19ENG2,ENGR,WSTMF,111,230,120,2018-02-23,2018-02-23,2018-02-23,,,,H,EG01,PG03,,Operations
100058,2024-03-17,2024-03-17,T,RFT,F,1.0,19ENG2,ENGR,WSTMF,111,230,120,2018-02-23,2018-02-23,2018-02-23,2024-03-17,101,V,H,EG01,PG03,,Operations
100059,2018-02-23,2018-02-23,A,RFT,F,1.0,94LEG2,LEGAL,WSTMF,108,170,90,2018-02-23,2018-02-23,2018-02-23,,,,H,EG02,PG03,101544.0,Operations
100059,2019-05-24,2019-05-24,A,RFT,F,1.0,19ENG2,ENGR,WSTMF,108,170,90,2018-02-23,2018-02-23,2019-05-24,,,,H,EG01,PG03,101544.0,Operations
100059,2020-06-04,2020-06-04,A,RFT,F,1.0,20ENG3,ENGR,WSTMF,108,170,90,2018-02-23,2018-02-23,2020-06-04,,,,H,EG03,PG03,101544.0,Operations
100059,2020-08-06,2020-08-06,T,RFT,F,1.0,20ENG3,ENGR,WSTMF,108,170,90,2018-02-23,2018-02-23,2020-06-04,2020-08-06,200,I,H,EG03,PG03,101544.0,Operations
100060,2018-02-23,2018-02-23,A,RFT,F,1.0,70MKT1,MKTG,ALPNC,111,40,40,2018-02-23,2018-02-23,2018-02-23,,,,S,EG04,PG03,101448.0,Operations
100060,2024-09-17,2024-09-17,A,RFT,F,1.0,71MKT2,MKTG,ALPNC,111,40,40,2018-02-23,2018-02-23,2024-09-17,,,,S,EG10,PG03,101448.0,Operations
100060,2025-06-21,2025-06-21,L,RFT,F,1.0,71MKT2,MKTG,ALPNC,111,40,40,2018-02-23,2018-02-23,2024-09-17,,,,S,EG10,PG03,101448.0,Operations
100060,2025-10-14,2025-10-14,A,RFT,F,1.0,71MKT2,MKTG,ALPNC,111,40,40,2018-02-23,2018-02-23,2024-09-17,,,,S,EG10,PG03,101448.0,Operations
100061,2018-02-23,2018-02-23,A,CON,F,1.0,71MKT2,MKTG,PRMRE,115,220,80,2018-02-23,2018-02-23,2018-02-23,,,,S,EG10,PG02,102648.0,Operations
100061,2018-09-30,2018-09-30,T,CON,F,1.0,71MKT2,MKTG,PRMRE,115,220,80,2018-02-23,2018-02-23,2018-02-23,2018-09-30,101,V,S,EG10,PG02,102648.0,Operations
100062,2018-02-26,2018-02-26,A,RFT,F,1.0,77ANL1,ANLYT,ALPNC,124,160,80,2018-02-26,2018-02-26,2018-02-26,,,,H,EG04,PG03,100599.0,Operations
100062,2023-11-29,2023-11-29,A,RFT,F,1.0,78ANL2,ANLYT,ALPNC,124,160,80,2018-02-26,2018-02-26,2023-11-29,,,,H,EG04,PG03,100599.0,Operations
100063,2018-02-26,2018-02-26,A,RFT,F,1.0,96LEG4,LEGAL,PRMRE,116,210,30,2018-02-26,2018-02-26,2018-02-26,,,,S,EG10,PG02,,Operations
100063,2018-08-18,2018-08-18,T,RFT,F,1.0,96LEG4,LEGAL,PRMRE,116,210,30,2018-02-26,2018-02-26,2018-02-26,2018-08-18,206,I,S,EG10,PG02,,Operations
100064,2018-02-28,2018-02-28,A,RFT,F,1.0,60WHS1,WHSE,PRMRE,117,40,60,2018-02-28,2018-02-28,2018-02-28,,,,H,EG06,PG02,100480.0,Operations
100064,2019-06-26,2019-06-26,L,RFT,F,1.0,60WHS1,WHSE,PRMRE,117,40,60,2018-02-28,2018-02-28,2018-02-28,,,,H,EG06,PG02,100480.0,Operations
100064,2019-10-22,2019-10-22,A,RFT,F,1.0,60WHS1,WHSE,PRMRE,117,40,60,2018-02-28,2018-02-28,2018-02-28,,,,H,EG06,PG02,100480.0,Operations
100064,2020-01-28,2020-01-28,T,RFT,F,1.0,60WHS1,WHSE,PRMRE,117,40,60,2018-02-28,2018-02-28,2018-02-28,2020-01-28,205,I,H,EG06,PG02,100480.0,Operations
100065,2018-02-28,2018-02-28,A,RFT,F,1.0,77ANL1,ANLYT,ALPNC,102,150,60,2018-02-28,2018-02-28,2018-02-28,,,,H,EG04,PG03,100842.0,Operations
100065,2022-07-10,2022-07-10,A,RFT,F,1.0,78ANL2,ANLYT,ALPNC,102,150,60,2018-02-28,2018-02-28,2022-07-10,,,,H,EG04,PG03,100842.0,Operations
100066,2018-03-02,2018-03-02,A,RFT,F,1.0,04ADM4,ADMIN,ALPNC,104,100,80,2018-03-02,2018-03-02,2018-03-02,,,,S,EG06,PG03,,Operations
100066,2021-08-10,2021-08-10,L,RFT,F,1.0,04ADM4,ADMIN,ALPNC,104,100,80,2018-03-02,2018-03-02,2018-03-02,,,,S,EG06,PG03,,Operations
100066,2022-01-13,2022-01-13,A,RFT,F,1.0,04ADM4,ADMIN,ALPNC,104,100,80,2018-03-02,2018-03-02,2018-03-02,,,,S,EG06,PG03,,Operations
100067,2018-03-02,2018-03-02,A,RFT,F,1.0,13CSR1,CSR,WSTMF,108,190,50,2018-03-02,2018-03-02,2018-03-02,,,,H,EG01,PG03,100313.0,Operations
100067,2019-03-01,2019-03-01,A,RFT,F,1.0,14CSR2,CSR,WSTMF,108,190,50,2018-03-02,2018-03-02,2019-03-01,,,,H,EG06,PG03,100313.0,Operations
100067,2021-04-20,2021-04-20,A,RFT,F,1.0,15CSR3,CSR,WSTMF,108,190,50,2018-03-02,2018-03-02,2021-04-20,,,,H,EG10,PG03,100313.0,Operations
100067,2022-07-27,2022-07-27,A,RFT,F,1.0,16CSR4,CSR,WSTMF,108,190,50,2018-03-02,2018-03-02,2022-07-27,,,,H,EG10,PG03,100313.0,Operations
100068,2018-03-02,2018-03-02,A,RFT,F,1.0,57TRD3,TRD,PRMRE,116,70,110,2018-03-02,2018-03-02,2018-03-02,,,,S,EG02,PG02,101496.0,Operations
100069,2018-03-02,2018-03-02,A,RFT,F,1.0,80ANL4,ANLYT,ALPNC,116,130,10,2018-03-02,2018-03-02,2018-03-02,,,,S,EG05,PG03,,Operations
100069,2024-07-19,2024-07-19,A,RFT,F,1.0,81ANL5,ANLYT,ALPNC,116,130,10,2018-03-02,2018-03-02,2024-07-19,,,,S,EG01,PG03,,Operations
100070,2018-03-02,2018-03-02,A,RFT,F,1.0,28HR4,HR,ALPNC,115,50,20,2018-03-02,2018-03-02,2018-03-02,,,,S,EG08,PG03,,Operations
100070,2021-02-02,2021-02-02,L,RFT,F,1.0,28HR4,HR,ALPNC,115,50,20,2018-03-02,2018-03-02,2018-03-02,,,,S,EG08,PG03,,Operations
100070,2021-07-24,2021-07-24,A,RFT,F,1.0,28HR4,HR,ALPNC,115,50,20,2018-03-02,2018-03-02,2018-03-02,,,,S,EG08,PG03,,Operations
100070,2022-12-13,2022-12-13,T,RFT,F,1.0,28HR4,HR,ALPNC,115,50,20,2018-03-02,2018-03-02,2018-03-02,2022-12-13,101,V,S,EG08,PG03,,Operations
100071,2018-03-06,2018-03-06,A,RFT,F,1.0,66TEC2,TECH,NRTHP,111,150,80,2018-03-06,2018-03-06,2018-03-06,,,,H,EG04,PG05,,Operations
100071,2020-09-14,2020-09-14,A,RFT,F,1.0,67TEC3,TECH,NRTHP,111,150,80,2018-03-06,2018-03-06,2020-09-14,,,,H,EG10,PG05,,Operations
100071,2024-03-20,2024-03-20,A,RFT,F,1.0,68TEC4,TECH,NRTHP,111,150,80,2018-03-06,2018-03-06,2024-03-20,,,,H,EG06,PG05,,Operations
100072,2018-03-06,2018-03-06,A,RFT,F,1.0,65TEC1,TECH,WSTMF,118,160,60,2018-03-06,2018-03-06,2018-03-06,,,,H,EG08,PG03,100692.0,Operations
100072,2019-07-31,2019-07-31,A,RFT,F,1.0,66TEC2,TECH,WSTMF,118,160,60,2018-03-06,2018-03-06,2019-07-31,,,,H,EG04,PG03,100692.0,Operations
100073,2018-03-07,2018-03-07,A,RFT,F,1.0,07ACC2,ACCTG,ALPNC,104,80,30,2018-03-07,2018-03-07,2018-03-07,,,,H,EG03,PG03,,Operations
100073,2019-12-10,2019-12-10,A,RFT,F,1.0,08ACC3,ACCTG,ALPNC,104,80,30,2018-03-07,2018-03-07,2019-12-10,,,,H,EG01,PG03,,Operations
100073,2022-12-01,2022-12-01,L,RFT,F,1.0,08ACC3,ACCTG,ALPNC,104,80,30,2018-03-07,2018-03-07,2019-12-10,,,,H,EG01,PG03,,Operations
100073,2023-02-02,2023-02-02,A,RFT,F,1.0,08ACC3,ACCTG,ALPNC,104,80,30,2018-03-07,2018-03-07,2019-12-10,,,,H,EG01,PG03,,Operations
100074,2018-03-07,2018-03-07,A,RFT,F,1.0,55TRD1,TRD,PRMRE,118,210,20,2018-03-07,2018-03-07,2018-03-07,,,,S,EG04,PG02,101721.0,Operations
100074,2020-01-07,2020-01-07,A,RFT,F,1.0,56TRD2,TRD,PRMRE,118,210,20,2018-03-07,2018-03-07,2020-01-07,,,,S,EG02,PG02,101721.0,Operations
100074,2021-07-24,2021-07-24,T,RFT,F,1.0,56TRD2,TRD,PRMRE,118,210,20,2018-03-07,2018-03-07,2020-01-07,2021-07-24,102,V,S,EG02,PG02,101721.0,Operations
100075,2018-03-08,2018-03-08,A,RFT,F,1.0,16CSR4,CSR,NRTHP,123,50,20,2018-03-08,2018-03-08,2018-03-08,,,,S,EG10,PG05,,Operations
100075,2024-04-08,2024-04-08,L,RFT,F,1.0,16CSR4,CSR,NRTHP,123,50,20,2018-03-08,2018-03-08,2018-03-08,,,,S,EG10,PG05,,Operations
100075,2024-06-08,2024-06-08,A,RFT,F,1.0,16CSR4,CSR,NRTHP,123,50,20,2018-03-08,2018-03-08,2018-03-08,,,,S,EG10,PG05,,Operations
100075,2025-12-08,2025-12-08,A,RFT,F,1.0,91PRO4,PROJ,NRTHP,123,50,20,2018-03-08,2018-03-08,2025-12-08,,,,S,EG02,PG05,,Operations
100076,2018-03-08,2018-03-08,A,RPT,P,0.7,91PRO4,PROJ,ALPNC,111,180,120,2018-03-08,2018-03-08,2018-03-08,,,,S,EG02,PG03,,Operations
100076,2021-04-29,2021-04-29,A,RPT,P,0.7,92PRO5,PROJ,ALPNC,111,180,120,2018-03-08,2018-03-08,2021-04-29,,,,S,EG07,PG03,,Operations
100077,2018-03-09,2018-03-09,A,TFT,F,1.0,42SAL2,SALES,PRMRE,123,50,20,2018-03-09,2018-03-09,2018-03-09,,,,S,EG10,PG02,100075.0,Operations
100077,2018-12-27,2018-12-27,A,TFT,F,1.0,43SAL3,SALES,PRMRE,123,50,20,2018-03-09,2018-03-09,2018-12-27,,,,S,EG10,PG02,100075.0,Operations
100077,2019-06-14,2019-06-14,A,TFT,F,1.0,44SAL4,SALES,PRMRE,123,50,20,2018-03-09,2018-03-09,2019-06-14,,,,S,EG09,PG02,100075.0,Operations
100077,2024-08-24,2024-08-24,T,TFT,F,1.0,44SAL4,SALES,PRMRE,123,50,20,2018-03-09,2018-03-09,2019-06-14,2024-08-24,200,I,S,EG09,PG02,100075.0,Operations
100078,2018-03-09,2018-03-09,A,RFT,F,1.0,27HR3,HR,NRTHP,122,130,100,2018-03-09,2018-03-09,2018-03-09,,,,S,EG02,PG05,102268.0,Operations
100078,2019-02-21,2019-02-21,A,RFT,F,1.0,28HR4,HR,NRTHP,122,130,100,2018-03-09,2018-03-09,2019-02-21,,,,S,EG08,PG05,102268.0,Operations
100078,2021-06-09,2021-06-09,T,RFT,F,1.0,28HR4,HR,NRTHP,122,130,100,2018-03-09,2018-03-09,2019-02-21,2021-06-09,101,V,S,EG08,PG05,102268.0,Operations
100079,2018-03-09,2018-03-09,A,RPT,P,0.58,66TEC2,TECH,ALPNC,100,130,20,2018-03-09,2018-03-09,2018-03-09,,,,H,EG04,PG03,101590.0,Operations
100079,2020-04-05,2020-04-05,T,RPT,P,0.58,66TEC2,TECH,ALPNC,100,130,20,2018-03-09,2018-03-09,2018-03-09,2020-04-05,102,V,H,EG04,PG03,101590.0,Operations
100080,2018-03-12,2018-03-12,A,RFT,F,1.0,15CSR3,CSR,PRMRE,118,130,110,2018-03-12,2018-03-12,2018-03-12,,,,S,EG10,PG02,,Operations
100081,2018-03-12,2018-03-12,A,RFT,F,1.0,77ANL1,ANLYT,NRTHP,111,170,90,2018-03-12,2018-03-12,2018-03-12,,,,S,EG04,PG05,100861.0,Operations
100081,2018-07-31,2018-07-31,A,RFT,F,1.0,78ANL2,ANLYT,NRTHP,111,170,90,2018-03-12,2018-03-12,2018-07-31,,,,S,EG04,PG05,100861.0,Operations
100081,2018-12-03,2018-12-03,A,RFT,F,1.0,79ANL3,ANLYT,NRTHP,111,170,90,2018-03-12,2018-03-12,2018-12-03,,,,S,EG10,PG05,100861.0,Operations
100081,2019-01-07,2019-01-07,T,RFT,F,1.0,79ANL3,ANLYT,NRTHP,111,170,90,2018-03-12,2018-03-12,2018-12-03,2019-01-07,101,V,S,EG10,PG05,100861.0,Operations
100082,2018-03-12,2018-03-12,A,RFT,F,1.0,06ACC1,ACCTG,ALPNC,111,250,80,2018-03-12,2018-03-12,2018-03-12,,,,H,EG09,PG03,102191.0,Operations
100082,2024-11-30,2024-11-30,T,RFT,F,1.0,06ACC1,ACCTG,ALPNC,111,250,80,2018-03-12,2018-03-12,2018-03-12,2024-11-30,102,V,H,EG09,PG03,102191.0,Operations
100083,2018-03-12,2018-03-12,A,RPT,P,0.48,43SAL3,SALES,ALPNC,121,150,20,2018-03-12,2018-03-12,2018-03-12,,,,S,EG10,PG03,,Operations
100083,2019-03-11,2019-03-11,A,RPT,P,0.48,90PRO3,PROJ,ALPNC,121,150,20,2018-03-12,2018-03-12,2019-03-11,,,,S,EG04,PG03,,Operations
100084,2018-03-13,2018-03-13,A,RFT,F,1.0,28HR4,HR,ALPNC,114,150,120,2018-03-13,2018-03-13,2018-03-13,,,,S,EG08,PG03,,Operations
100084,2019-09-26,2019-09-26,A,RFT,F,1.0,83SUP4,SUPV,ALPNC,114,150,120,2018-03-13,2018-03-13,2019-09-26,,,,S,EG01,PG03,,Operations
100085,2018-03-15,2018-03-15,A,RFT,F,1.0,78ANL2,ANLYT,PRMRE,115,30,30,2018-03-15,2018-03-15,2018-03-15,,,,H,EG04,PG02,102360.0,Operations
100085,2020-07-24,2020-07-24,A,RFT,F,1.0,89PRO2,PROJ,PRMRE,115,30,30,2018-03-15,2018-03-15,2020-07-24,,,,H,EG06,PG02,102360.0,Operations
100086,2018-03-16,2018-03-16,A,RFT,F,1.0,01ADM1,ADMIN,NRTHP,121,30,30,2018-03-16,2018-03-16,2018-03-16,,,,H,EG05,PG05,100345.0,Operations
100086,2019-11-04,2019-11-04,A,RFT,F,1.0,02ADM2,ADMIN,NRTHP,121,30,30,2018-03-16,2018-03-16,2019-11-04,,,,H,EG04,PG05,100345.0,Operations
100086,2020-10-19,2020-10-19,A,RFT,F,1.0,03ADM3,ADMIN,NRTHP,121,30,30,2018-03-16,2018-03-16,2020-10-19,,,,H,EG07,PG05,100345.0,Operations
100086,2020-12-30,2020-12-30,A,RFT,F,1.0,04ADM4,ADMIN,NRTHP,121,30,30,2018-03-16,2018-03-16,2020-12-30,,,,H,EG06,PG05,100345.0,Operations
100086,2025-03-27,2025-03-27,A,RFT,F,1.0,83SUP4,SUPV,NRTHP,121,30,30,2018-03-16,2018-03-16,2025-03-27,,,,H,EG01,PG05,100345.0,Operations
100087,2018-03-19,2018-03-19,A,RFT,F,1.0,03ADM3,ADMIN,WSTMF,100,70,120,2018-03-19,2018-03-19,2018-03-19,,,,S,EG07,PG03,,Operations
100087,2019-01-03,2019-01-03,T,RFT,F,1.0,03ADM3,ADMIN,WSTMF,100,70,120,2018-03-19,2018-03-19,2018-03-19,2019-01-03,101,V,S,EG07,PG03,,Operations
100088,2018-03-20,2018-03-20,A,RFT,F,1.0,07ACC2,ACCTG,ALPNC,100,250,120,2018-03-20,2018-03-20,2018-03-20,,,,S,EG03,PG03,102201.0,Operations
100088,2019-09-27,2019-09-27,T,RFT,F,1.0,07ACC2,ACCTG,ALPNC,100,250,120,2018-03-20,2018-03-20,2018-03-20,2019-09-27,200,I,S,EG03,PG03,102201.0,Operations
100089,2018-03-20,2018-03-20,A,RFT,F,1.0,63WHS4,WHSE,WSTMF,107,220,60,2018-03-20,2018-03-20,2018-03-20,,,,S,EG10,PG03,,Operations
100089,2018-12-16,2018-12-16,L,RFT,F,1.0,63WHS4,WHSE,WSTMF,107,220,60,2018-03-20,2018-03-20,2018-03-20,,,,S,EG10,PG03,,Operations
100089,2019-01-28,2019-01-28,A,RFT,F,1.0,63WHS4,WHSE,WSTMF,107,220,60,2018-03-20,2018-03-20,2018-03-20,,,,S,EG10,PG03,,Operations
100089,2019-02-05,2019-02-05,A,RFT,F,1.0,64WHS5,WHSE,WSTMF,107,220,60,2018-03-20,2018-03-20,2019-02-05,,,,S,EG03,PG03,,Operations
100089,2020-07-07,2020-07-07,L,RFT,F,1.0,64WHS5,WHSE,WSTMF,107,220,60,2018-03-20,2018-03-20,2019-02-05,,,,S,EG03,PG03,,Operations
100089,2020-12-09,2020-12-09,A,RFT,F,1.0,64WHS5,WHSE,WSTMF,107,220,60,2018-03-20,2018-03-20,2019-02-05,,,,S,EG03,PG03,,Operations
100089,2023-11-07,2023-11-07,A,RFT,F,1.0,75MKT6,MKTG,WSTMF,107,220,60,2018-03-20,2018-03-20,2023-11-07,,,,S,EG02,PG03,,Operations
100090,2018-03-21,2018-03-21,A,RPT,P,0.51,80ANL4,ANLYT,ALPNC,119,30,70,2018-03-21,2018-03-21,2018-03-21,,,,S,EG05,PG03,,Operations
100090,2022-09-25,2022-09-25,T,RPT,P,0.51,80ANL4,ANLYT,ALPNC,119,30,70,2018-03-21,2018-03-21,2018-03-21,2022-09-25,205,I,S,EG05,PG03,,Operations
100091,2018-03-21,2018-03-21,A,RFT,F,1.0,14CSR2,CSR,WSTMF,113,170,60,2018-03-21,2018-03-21,2018-03-21,,,,S,EG06,PG03,100750.0,Operations
100092,2018-03-21,2018-03-21,A,RFT,F,1.0,32IT1,IT,NRTHP,115,50,100,2018-03-21,2018-03-21,2018-03-21,,,,H,EG03,PG05,100721.0,Operations
100092,2018-07-29,2018-07-29,T,RFT,F,1.0,32IT1,IT,NRTHP,115,50,100,2018-03-21,2018-03-21,2018-03-21,2018-07-29,201,I,H,EG03,PG05,100721.0,Operations
100093,2018-03-21,2018-03-21,A,RPT,P,0.65,56TRD2,TRD,ALPNC,121,170,60,2018-03-21,2018-03-21,2018-03-21,,,,S,EG02,PG03,,Operations
100093,2021-09-26,2021-09-26,A,RPT,P,0.65,14CSR2,CSR,ALPNC,121,170,60,2018-03-21,2018-03-21,2021-09-26,,,,S,EG06,PG03,,Operations
100093,2025-06-19,2025-06-19,L,RPT,P,0.65,14CSR2,CSR,ALPNC,121,170,60,2018-03-21,2018-03-21,2021-09-26,,,,S,EG06,PG03,,Operations
100093,2025-08-22,2025-08-22,A,RPT,P,0.65,14CSR2,CSR,ALPNC,121,170,60,2018-03-21,2018-03-21,2021-09-26,,,,S,EG06,PG03,,Operations
100094,2018-03-22,2018-03-22,A,RFT,F,1.0,34IT2,IT,WSTMF,115,60,100,2018-03-22,2018-03-22,2018-03-22,,,,S,EG08,PG03,100038.0,Operations
100094,2020-03-18,2020-03-18,A,RFT,F,1.0,07ACC2,ACCTG,WSTMF,115,60,100,2018-03-22,2018-03-22,2020-03-18,,,,S,EG03,PG03,100038.0,Operations
100094,2020-07-22,2020-07-22,T,RFT,F,1.0,07ACC2,ACCTG,WSTMF,115,60,100,2018-03-22,2018-03-22,2020-03-18,2020-07-22,101,V,S,EG03,PG03,100038.0,Operations
100095,2018-03-22,2018-03-22,A,RFT,F,1.0,62WHS3,WHSE,ALPNC,116,250,120,2018-03-22,2018-03-22,2018-03-22,,,,S,EG01,PG03,,Operations
100095,2019-07-25,2019-07-25,A,RFT,F,1.0,63WHS4,WHSE,ALPNC,116,250,120,2018-03-22,2018-03-22,2019-07-25,,,,S,EG10,PG03,,Operations
100095,2019-11-13,2019-11-13,L,RFT,F,1.0,63WHS4,WHSE,ALPNC,116,250,120,2018-03-22,2018-03-22,2019-07-25,,,,S,EG10,PG03,,Operations
100095,2020-04-16,2020-04-16,A,RFT,F,1.0,63WHS4,WHSE,ALPNC,116,250,120,2018-03-22,2018-03-22,2019-07-25,,,,S,EG10,PG03,,Operations
100095,2020-12-04,2020-12-04,L,RFT,F,1.0,63WHS4,WHSE,ALPNC,116,250,120,2018-03-22,2018-03-22,2019-07-25,,,,S,EG10,PG03,,Operations
100095,2021-02-04,2021-02-04,A,RFT,F,1.0,63WHS4,WHSE,ALPNC,116,250,120,2018-03-22,2018-03-22,2019-07-25,,,,S,EG10,PG03,,Operations
100095,2021-11-28,2021-11-28,T,RFT,F,1.0,63WHS4,WHSE,ALPNC,116,250,120,2018-03-22,2018-03-22,2019-07-25,2021-11-28,205,I,S,EG10,PG03,,Operations
100096,2018-03-22,2018-03-22,A,RFT,F,1.0,78ANL2,ANLYT,WSTMF,118,40,80,2018-03-22,2018-03-22,2018-03-22,,,,H,EG04,PG03,102377.0,Operations
100096,2018-07-17,2018-07-17,T,RFT,F,1.0,78ANL2,ANLYT,WSTMF,118,40,80,2018-03-22,2018-03-22,2018-03-22,2018-07-17,200,I,H,EG04,PG03,102377.0,Operations
100097,2018-03-23,2018-03-23,A,RFT,F,1.0,33IT2,IT,ALPNC,114,200,60,2018-03-23,2018-03-23,2018-03-23,,,,H,EG09,PG03,102155.0,Operations
100097,2019-01-21,2019-01-21,T,RFT,F,1.0,33IT2,IT,ALPNC,114,200,60,2018-03-23,2018-03-23,2018-03-23,2019-01-21,100,V,H,EG09,PG03,102155.0,Operations
100098,2018-03-23,2018-03-23,A,CON,F,1.0,56TRD2,TRD,PRMRE,117,130,50,2018-03-23,2018-03-23,2018-03-23,,,,H,EG02,PG02,101323.0,Operations
100098,2019-04-19,2019-04-19,A,CON,F,1.0,61WHS2,WHSE,PRMRE,117,130,50,2018-03-23,2018-03-23,2019-04-19,,,,H,EG01,PG02,101323.0,Operations
100098,2022-03-11,2022-03-11,A,CON,F,1.0,14CSR2,CSR,PRMRE,117,130,50,2018-03-23,2018-03-23,2022-03-11,,,,H,EG06,PG02,101323.0,Operations
100099,2018-03-23,2018-03-23,A,RFT,F,1.0,68TEC4,TECH,WSTMF,111,60,20,2018-03-23,2018-03-23,2018-03-23,,,,S,EG06,PG03,,Operations
100099,2021-03-06,2021-03-06,A,RFT,F,1.0,58TRD4,TRD,WSTMF,111,60,20,2018-03-23,2018-03-23,2021-03-06,,,,S,EG05,PG03,,Operations
100099,2023-04-29,2023-04-29,T,RFT,F,1.0,58TRD4,TRD,WSTMF,111,60,20,2018-03-23,2018-03-23,2021-03-06,2023-04-29,100,V,S,EG05,PG03,,Operations
100100,2018-03-27,2018-03-27,A,RFT,F,1.0,79ANL3,ANLYT,PRMRE,123,30,10,2018-03-27,2018-03-27,2018-03-27,,,,S,EG10,PG02,,Operations
100100,2018-09-02,2018-09-02,T,RFT,F,1.0,79ANL3,ANLYT,PRMRE,123,30,10,2018-03-27,2018-03-27,2018-03-27,2018-09-02,200,I,S,EG10,PG02,,Operations
100101,2018-03-27,2018-03-27,A,RPT,P,0.5,77ANL1,ANLYT,WSTMF,115,170,20,2018-03-27,2018-03-27,2018-03-27,,,,H,EG04,PG03,102467.0,Operations
100101,2018-08-21,2018-08-21,A,RPT,P,0.5,78ANL2,ANLYT,WSTMF,115,170,20,2018-03-27,2018-03-27,2018-08-21,,,,H,EG04,PG03,102467.0,Operations
100101,2019-11-13,2019-11-13,A,RPT,P,0.5,79ANL3,ANLYT,WSTMF,115,170,20,2018-03-27,2018-03-27,2019-11-13,,,,H,EG10,PG03,102467.0,Operations
100101,2020-07-20,2020-07-20,T,RPT,P,0.5,79ANL3,ANLYT,WSTMF,115,170,20,2018-03-27,2018-03-27,2019-11-13,2020-07-20,100,V,H,EG10,PG03,102467.0,Operations
100102,2018-03-28,2018-03-28,A,RFT,F,1.0,70MKT1,MKTG,WSTMF,102,80,90,2018-03-28,2018-03-28,2018-03-28,,,,H,EG04,PG03,100620.0,Operations
100102,2019-04-05,2019-04-05,T,RFT,F,1.0,70MKT1,MKTG,WSTMF,102,80,90,2018-03-28,2018-03-28,2018-03-28,2019-04-05,102,V,H,EG04,PG03,100620.0,Operations
100103,2018-03-28,2018-03-28,A,RFT,F,1.0,42SAL2,SALES,NRTHP,108,130,70,2018-03-28,2018-03-28,2018-03-28,,,,H,EG10,PG05,,Operations
100103,2018-04-02,2018-04-02,A,RFT,F,1.0,43SAL3,SALES,NRTHP,108,130,70,2018-03-28,2018-03-28,2018-04-02,,,,H,EG10,PG05,,Operations
100103,2018-06-21,2018-06-21,A,RFT,F,1.0,20ENG3,ENGR,NRTHP,108,130,70,2018-03-28,2018-03-28,2018-06-21,,,,H,EG03,PG05,,Operations
100103,2021-05-05,2021-05-05,T,RFT,F,1.0,20ENG3,ENGR,NRTHP,108,130,70,2018-03-28,2018-03-28,2018-06-21,2021-05-05,101,V,H,EG03,PG05,,Operations
100104,2018-03-28,2018-03-28,A,RFT,F,1.0,01ADM1,ADMIN,NRTHP,115,160,50,2018-03-28,2018-03-28,2018-03-28,,,,H,EG05,PG05,102695.0,Operations
100104,2019-04-03,2019-04-03,T,RFT,F,1.0,01ADM1,ADMIN,NRTHP,115,160,50,2018-03-28,2018-03-28,2018-03-28,2019-04-03,101,V,H,EG05,PG05,102695.0,Operations
100105,2018-04-02,2018-04-02,A,RFT,F,1.0,02ADM2,ADMIN,ALPNC,116,10,90,2018-04-02,2018-04-02,2018-04-02,,,,H,EG04,PG03,102461.0,Operations
100106,2018-04-02,2018-04-02,A,RPT,P,0.41,15CSR3,CSR,WSTMF,124,240,30,2018-04-02,2018-04-02,2018-04-02,,,,S,EG10,PG03,,Operations
100106,2018-12-21,2018-12-21,T,RPT,P,0.41,15CSR3,CSR,WSTMF,124,240,30,2018-04-02,2018-04-02,2018-04-02,2018-12-21,205,I,S,EG10,PG03,,Operations
100107,2018-04-03,2018-04-03,A,RFT,F,1.0,89PRO2,PROJ,ALPNC,115,250,110,2018-04-03,2018-04-03,2018-04-03,,,,H,EG06,PG03,100992.0,Operations
100107,2018-10-16,2018-10-16,A,RFT,F,1.0,90PRO3,PROJ,ALPNC,115,250,110,2018-04-03,2018-04-03,2018-10-16,,,,H,EG04,PG03,100992.0,Operations
100107,2022-06-03,2022-06-03,T,RFT,F,1.0,90PRO3,PROJ,ALPNC,115,250,110,2018-04-03,2018-04-03,2018-10-16,2022-06-03,207,I,H,EG04,PG03,100992.0,Operations
100108,2018-04-05,2018-04-05,A,RFT,F,1.0,78ANL2,ANLYT,PRMRE,115,40,60,2018-04-05,2018-04-05,2018-04-05,,,,H,EG04,PG02,,Operations
100108,2021-04-21,2021-04-21,T,RFT,F,1.0,78ANL2,ANLYT,PRMRE,115,40,60,2018-04-05,2018-04-05,2018-04-05,2021-04-21,101,V,H,EG04,PG02,,Operations
100109,2018-04-05,2018-04-05,A,RFT,F,1.0,45SAL5,SALES,ALPNC,115,200,80,2018-04-05,2018-04-05,2018-04-05,,,,S,EG06,PG03,,Operations
100109,2018-04-19,2018-04-19,A,RFT,F,1.0,46SAL6,SALES,ALPNC,115,200,80,2018-04-05,2018-04-05,2018-04-19,,,,S,EG05,PG03,,Operations
100109,2020-11-25,2020-11-25,A,RFT,F,1.0,47SAL7,SALES,ALPNC,115,200,80,2018-04-05,2018-04-05,2020-11-25,,,,S,EG04,PG03,,Operations
